,cultura,ref_infra_v,ref_rgb,data,mes,path,area,imagens_baixadas,imagens_processadas
36,aveia,d1678720_v,d1678720_rgb,2024-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517455568-1_plantio_21-05-24_colheita_10-10-24.kml,0.0,"[['./imagens/d1678720_v_d29/eaee188e3602c9c76c44425a39cc1488/response.png', './imagens/d1678720_v_d29/b91215a33a71902105e297e65b278962/response.png'], ['./imagens/d1678720_v_d44/20308219f7d85ddab25f36e2ea9b855d/response.png', './imagens/d1678720_v_d44/97a008f708d8a3e05485b334d04b318a/response.png'], ['./imagens/d1678720_v_d64/43f96e3affc2a14534ff6d818d97c17a/response.png', './imagens/d1678720_v_d64/cab7da3002fe3751bbb53002aed27b3f/response.png']]","['./processadas/mascara_d1678720_v_d29.png', './processadas/mascara_d1678720_v_d44.png', './processadas/mascara_d1678720_v_d64.png']"
37,aveia,227fd5d6_v,227fd5d6_rgb,2025-05-20,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519609414-1_plantio_20-05-25_colheita_01-09-25.kml,0.0,"[['./imagens/227fd5d6_v_d29/b7b55701bdf22bb4519ee21f1f662ee1/response.png', './imagens/227fd5d6_v_d29/596649bcc7564059644c3fc7b31a8b37/response.png'], ['./imagens/227fd5d6_v_d44/2d8034bd39b8a1a0060749fb253e7f38/response.png'], ['./imagens/227fd5d6_v_d64/f1bab588862e2db6c8a0f594d232262f/response.png']]","['./processadas/mascara_227fd5d6_v_d29.png', './processadas/mascara_227fd5d6_v_d44.png', './processadas/mascara_227fd5d6_v_d64.png']"
38,aveia,653dda57_v,653dda57_rgb,2025-05-30,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519787958-1_plantio_30-05-25_colheita_10-11-25.kml,0.0,"[['./imagens/653dda57_v_d29/3d2606c840e252c78c26d2e38bb69842/response.png', './imagens/653dda57_v_d29/4c83a32275659cb3e2652639539761da/response.png'], ['./imagens/653dda57_v_d44/5bb77ea6785844106df5a97502139745/response.png', './imagens/653dda57_v_d44/6d6a6aca1a4adfe8244592818256e0a3/response.png']]","['./processadas/mascara_653dda57_v_d29.png', './processadas/mascara_653dda57_v_d44.png']"
39,aveia,17d3e068_v,17d3e068_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517778246-1_plantio_01-06-24_colheita_10-11-24.kml,0.0,"[['./imagens/17d3e068_v_d29/d7f50ab2034a16097d8156abaadf8343/response.png', './imagens/17d3e068_v_d29/dc69d640e1c299a0618295b4394398f3/response.png'], ['./imagens/17d3e068_v_d44/e04dd2d6b08f744ef52ab31bf75c09ba/response.png'], ['./imagens/17d3e068_v_d64/86f709fe0df49582901eba67788b1119/response.png']]","['./processadas/mascara_17d3e068_v_d29.png', './processadas/mascara_17d3e068_v_d44.png', './processadas/mascara_17d3e068_v_d64.png']"
40,aveia,1731f351_v,1731f351_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519486185-1_plantio_01-06-25_colheita_05-10-25.kml,0.0,"[['./imagens/1731f351_v_d29/64c539cf7a5be7e1cfdf49d305f64520/response.png', './imagens/1731f351_v_d29/65c0842bd604dd32f38a5f0654a36fe3/response.png', './imagens/1731f351_v_d29/49fbe20a30f34664755f9f42d8d94557/response.png'], ['./imagens/1731f351_v_d44/8219f9ae6ee2260851f8f8c4f3f68cdb/response.png']]","['./processadas/mascara_1731f351_v_d29.png', './processadas/mascara_1731f351_v_d44.png']"
41,aveia,4b12c597_v,4b12c597_rgb,2024-06-15,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517740979-1_plantio_15-06-24_colheita_30-10-24.kml,0.0,"[['./imagens/4b12c597_v_d29/fc7d10a3820fd56713e5bbafabb6fe34/response.png'], ['./imagens/4b12c597_v_d44/fd027ff39fd4e72c820c74295d011d9e/response.png'], ['./imagens/4b12c597_v_d64/2d9563aaa46d4f7391a7933c38421168/response.png']]","['./processadas/mascara_4b12c597_v_d29.png', './processadas/mascara_4b12c597_v_d44.png', './processadas/mascara_4b12c597_v_d64.png']"
42,aveia,d204df2b_v,d204df2b_rgb,2025-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_520030633-1_plantio_21-05-25_colheita_18-09-25.kml,0.0,"[['./imagens/d204df2b_v_d29/e76d03f229f92be096121fa06f05ead7/response.png'], ['./imagens/d204df2b_v_d44/7e8d4b55341d76bfdf13de6bbf07364a/response.png', './imagens/d204df2b_v_d44/df54feb09c82a105f33e729eed89c289/response.png', './imagens/d204df2b_v_d44/dd946931c04a6dff45ff3dbaf9b1337c/response.png'], ['./imagens/d204df2b_v_d64/19dca56ace21418703c4b7aa5baf64b6/response.png']]","['./processadas/mascara_d204df2b_v_d29.png', './processadas/mascara_d204df2b_v_d44.png', './processadas/mascara_d204df2b_v_d64.png']"
43,aveia,c6908a4c_v,c6908a4c_rgb,2025-06-15,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519625830-1_plantio_15-06-25_colheita_20-10-25.kml,0.0,"[['./imagens/c6908a4c_v_d29/a4e1d7eea4707ab5c78065b0960a5dec/response.png'], ['./imagens/c6908a4c_v_d44/17ba659d9f36dd4404bc634e01a4c460/response.png', './imagens/c6908a4c_v_d44/c16cd21f9380da4e37790c2e57662ed8/response.png']]","['./processadas/mascara_c6908a4c_v_d29.png', './processadas/mascara_c6908a4c_v_d44.png']"
44,aveia,4a08aa50_v,4a08aa50_rgb,2024-06-20,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517369800-1_plantio_20-06-24_colheita_10-11-24.kml,0.0,"[['./imagens/4a08aa50_v_d29/01efcc479a91d4b42260ce9ef19f04a2/response.png'], ['./imagens/4a08aa50_v_d44/954a119ed132c92edaaa30a64680b36c/response.png'], ['./imagens/4a08aa50_v_d64/cec58938b3e187d3b8380e23f000af67/response.png']]","['./processadas/mascara_4a08aa50_v_d29.png', './processadas/mascara_4a08aa50_v_d44.png', './processadas/mascara_4a08aa50_v_d64.png']"
45,aveia,83c0c575_v,83c0c575_rgb,2024-05-15,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517697170-1_plantio_15-05-24_colheita_11-11-24.kml,0.0,"[['./imagens/83c0c575_v_d29/cb5d4e096c4866707105d69b8e593af1/response.png'], ['./imagens/83c0c575_v_d44/4853ddf3d95bf55ff6e971d6ddd3ad9c/response.png'], ['./imagens/83c0c575_v_d64/f10dc8adc3bb72ceab16edb5ff506880/response.png']]","['./processadas/mascara_83c0c575_v_d29.png', './processadas/mascara_83c0c575_v_d44.png', './processadas/mascara_83c0c575_v_d64.png']"
46,aveia,312ce6d6_v,312ce6d6_rgb,2024-05-25,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517678016-1_plantio_25-05-24_colheita_05-10-24.kml,0.0,"[['./imagens/312ce6d6_v_d29/863ca2667b41483d533e3e2e82a9b127/response.png'], ['./imagens/312ce6d6_v_d44/5d282ea07e620dae98cfa0b7f9516441/response.png'], ['./imagens/312ce6d6_v_d64/d73126477da7afef9c3689339f3cccff/response.png']]","['./processadas/mascara_312ce6d6_v_d29.png', './processadas/mascara_312ce6d6_v_d44.png', './processadas/mascara_312ce6d6_v_d64.png']"
47,aveia,21bea9ff_v,21bea9ff_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519640475-1_plantio_01-06-25_colheita_19-10-25.kml,0.0,"[['./imagens/21bea9ff_v_d29/203154015d1351b69b11dbfdb5f18eff/response.png', './imagens/21bea9ff_v_d29/306da0f3b0f7cabe88b70ed746bf80dd/response.png', './imagens/21bea9ff_v_d29/e0ccd4344b98cd84aa10f32581aad484/response.png', './imagens/21bea9ff_v_d29/f06f7348243a55d136603a27f1c20d4d/response.png', './imagens/21bea9ff_v_d29/32e16a774059c8ff6f75214bd1bcc216/response.png'], ['./imagens/21bea9ff_v_d44/6ec2e6b627925ad0807c113490cd2acd/response.png', './imagens/21bea9ff_v_d44/c42757280cea0b24308be78bf6dcbbf9/response.png', './imagens/21bea9ff_v_d44/8a34260f8dd33995297f8756316aa46a/response.png']]","['./processadas/mascara_21bea9ff_v_d29.png', './processadas/mascara_21bea9ff_v_d44.png']"
48,aveia,9b1e354b_v,9b1e354b_rgb,2025-07-15,7,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_520256323-1_plantio_15-07-25_colheita_16-10-25.kml,0.0,"[['./imagens/9b1e354b_v_d29/bb91acb7bd97972793706247afcb5215/response.png', './imagens/9b1e354b_v_d29/b1c1f42f3ffaa3f5a6b73e67cb38d7e3/response.png', './imagens/9b1e354b_v_d29/76d9c45a9f632b7ebe6d4b6a69e1c6ff/response.png'], ['./imagens/9b1e354b_v_d44/26e4b25bf3fde1cdc8f039defed9d6d7/response.png', './imagens/9b1e354b_v_d44/6bbac66bf09fff5dfa301a6202af465b/response.png', './imagens/9b1e354b_v_d44/199db329f20ffe7d89d6b0b9f14ff2ba/response.png']]","['./processadas/mascara_9b1e354b_v_d29.png', './processadas/mascara_9b1e354b_v_d44.png']"
49,aveia,1a7f0e92_v,1a7f0e92_rgb,2025-06-25,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_520093893-1_plantio_25-06-25_colheita_23-10-25.kml,0.0,"[['./imagens/1a7f0e92_v_d29/1a61528af883d9628c9b9bd1be5799d6/response.png'], ['./imagens/1a7f0e92_v_d44/e7bf20c2fc98e06861123ae109440ac8/response.png']]","['./processadas/mascara_1a7f0e92_v_d29.png', './processadas/mascara_1a7f0e92_v_d44.png']"
50,aveia,679a6566_v,679a6566_rgb,2025-06-05,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519760872-1_plantio_05-06-25_colheita_31-10-25.kml,0.0,"[['./imagens/679a6566_v_d29/28a1eca545afd359afc0836405bc1362/response.png', './imagens/679a6566_v_d29/dffe59e7a57974de2e65679b7243dd0f/response.png', './imagens/679a6566_v_d29/7025ae7f4f17ce59ea5ab540f74e49d9/response.png', './imagens/679a6566_v_d29/2cd7b4c9e8a653ec3426aba0bfc91b1b/response.png'], ['./imagens/679a6566_v_d44/5e30c00b7c0ee01e797ae6d7252df4f3/response.png', './imagens/679a6566_v_d44/0865a96643424157b11c8a45f5b290d5/response.png', './imagens/679a6566_v_d44/27b82281dc562fcc43e121d565fff66f/response.png', './imagens/679a6566_v_d44/60265667d303391fa9244df5a857c938/response.png']]","['./processadas/mascara_679a6566_v_d29.png', './processadas/mascara_679a6566_v_d44.png']"
51,aveia,d95a045d_v,d95a045d_rgb,2024-07-29,7,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_518382561-1_plantio_29-07-24_colheita_10-12-24.kml,0.0,"[['./imagens/d95a045d_v_d29/42aa08fd7fba5ea6b6c26d0fd2956b84/response.png', './imagens/d95a045d_v_d29/c6a9fc7f7746e31d47b5b2a62cf810e8/response.png'], ['./imagens/d95a045d_v_d44/4721f1534d12878432a61e1fedb924ed/response.png', './imagens/d95a045d_v_d44/e7b6981b411f40a6b8b566e9e623e289/response.png', './imagens/d95a045d_v_d44/c35e3708d55716b37a62814172cddeff/response.png'], ['./imagens/d95a045d_v_d64/93692d1a0c1b294ce87c07c73997548e/response.png', './imagens/d95a045d_v_d64/e2887d89dc9a37989c62011d2301dbfd/response.png']]","['./processadas/mascara_d95a045d_v_d29.png', './processadas/mascara_d95a045d_v_d44.png', './processadas/mascara_d95a045d_v_d64.png']"
52,aveia,713c8617_v,713c8617_rgb,2025-06-17,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_520116690-1_plantio_17-06-25_colheita_28-10-25.kml,0.0,"[['./imagens/713c8617_v_d29/6b09167cf6fe36091717817065d03edd/response.png'], ['./imagens/713c8617_v_d44/d78feb5ae4d67f8c19755f6585ac97f0/response.png', './imagens/713c8617_v_d44/24398db6d91b8150defd67bc89f3f98e/response.png', './imagens/713c8617_v_d44/5925a51e9121564cb331e0f9648d3858/response.png']]","['./processadas/mascara_713c8617_v_d29.png', './processadas/mascara_713c8617_v_d44.png']"
53,aveia,d392e4da_v,d392e4da_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_518038276-1_plantio_01-06-24_colheita_01-10-24.kml,0.0,"[['./imagens/d392e4da_v_d29/6bc224c93ca5473ae38770e134525721/response.png', './imagens/d392e4da_v_d29/5f86e9cb1ead1b68a8c9f83085fb2a21/response.png'], ['./imagens/d392e4da_v_d44/b0b3fa20df2b70fc2e2ada38e18b6e7d/response.png'], ['./imagens/d392e4da_v_d64/22bbb013cd89009e1f1087582119652f/response.png']]","['./processadas/mascara_d392e4da_v_d29.png', './processadas/mascara_d392e4da_v_d44.png', './processadas/mascara_d392e4da_v_d64.png']"
54,aveia,184dce32_v,184dce32_rgb,2025-04-14,4,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519953629-1_plantio_14-04-25_colheita_01-08-25.kml,0.0,"[['./imagens/184dce32_v_d29/f778511413984fde8c222569e74cf468/response.png', './imagens/184dce32_v_d29/6300886830b893735da935bcdfca5730/response.png'], ['./imagens/184dce32_v_d44/72cc7bdb4aeea268e30d0f541035708e/response.png', './imagens/184dce32_v_d44/0c3d8107beb1fde2a0643c7b449e0529/response.png'], ['./imagens/184dce32_v_d64/234ddbd259b1474850a0afb82099bbad/response.png', './imagens/184dce32_v_d64/ac7f49f3198c4cf6f3241e2824c4a00e/response.png', './imagens/184dce32_v_d64/46195b911a75006a45e2a346cbf6d7e6/response.png', './imagens/184dce32_v_d64/1e0567d4dade3b5037471d800df865cb/response.png', './imagens/184dce32_v_d64/47c8cc9aa42b193e30809fe64575cf4c/response.png']]","['./processadas/mascara_184dce32_v_d29.png', './processadas/mascara_184dce32_v_d44.png', './processadas/mascara_184dce32_v_d64.png']"
55,aveia,35665dba_v,35665dba_rgb,2024-06-10,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_518022345-1_plantio_10-06-24_colheita_10-10-24.kml,0.0,"[['./imagens/35665dba_v_d29/2ac4f616f88671acd09a4a4279142929/response.png'], ['./imagens/35665dba_v_d44/9c51df68ff40909b5b5556db57a176db/response.png'], ['./imagens/35665dba_v_d64/5ad42a0625d447db899ce6c3669124fb/response.png']]","['./processadas/mascara_35665dba_v_d29.png', './processadas/mascara_35665dba_v_d44.png', './processadas/mascara_35665dba_v_d64.png']"
56,aveia,23cd3643_v,23cd3643_rgb,2025-06-20,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519570256-1_plantio_20-06-25_colheita_07-11-25.kml,0.0,"[['./imagens/23cd3643_v_d29/fb4468d6eb85641ca63559c134389816/response.png', './imagens/23cd3643_v_d29/46c46206b58b16d2602561e64b1a16f2/response.png', './imagens/23cd3643_v_d29/74cc61eff70f2e4ad7dac2783d0023ed/response.png'], ['./imagens/23cd3643_v_d44/7bd2db3df8499e25432efdf92d2ff777/response.png', './imagens/23cd3643_v_d44/7a3d4d18686930af41a17925bd1d8770/response.png', './imagens/23cd3643_v_d44/c9ca21c3c2b357dd4708e626cc100a1a/response.png', './imagens/23cd3643_v_d44/8b8bc88c42c7ebb4413c2b46be13addc/response.png']]","['./processadas/mascara_23cd3643_v_d29.png', './processadas/mascara_23cd3643_v_d44.png']"
57,aveia,64e62cb4_v,64e62cb4_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517465866-1_plantio_01-06-24_colheita_20-10-24.kml,0.0,"[['./imagens/64e62cb4_v_d29/1bb4ebd28799f26e68d95333e433df90/response.png', './imagens/64e62cb4_v_d29/1246d58a00d0ca78f09f327e91335afc/response.png', './imagens/64e62cb4_v_d29/4a26942514880dea753c42cf22c299e7/response.png'], ['./imagens/64e62cb4_v_d44/545702f45e13dc42edf899715921caa6/response.png', './imagens/64e62cb4_v_d44/0fe387a802ba954c66eacdde9cfe73a5/response.png'], ['./imagens/64e62cb4_v_d64/2450635c6ca6471837fdef58c939e0f8/response.png', './imagens/64e62cb4_v_d64/5490c9a26a3b28a1b9a85a0e4d0efbf4/response.png', './imagens/64e62cb4_v_d64/5530bcf2a609dde592df9d812ee18156/response.png']]","['./processadas/mascara_64e62cb4_v_d29.png', './processadas/mascara_64e62cb4_v_d44.png', './processadas/mascara_64e62cb4_v_d64.png']"
58,aveia,e7a2660e_v,e7a2660e_rgb,2024-06-10,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517459415-1_plantio_10-06-24_colheita_20-10-24.kml,0.0,"[['./imagens/e7a2660e_v_d29/e8b74dff79006244f2c0e2038d8da58c/response.png'], ['./imagens/e7a2660e_v_d44/7cab6c78584e7b7e5bf6045d722397e0/response.png', './imagens/e7a2660e_v_d44/912db1d7dc4603fdd9b0255a24b5836d/response.png'], ['./imagens/e7a2660e_v_d64/b409a39216f64aca7567181fcb9fa7ba/response.png']]","['./processadas/mascara_e7a2660e_v_d29.png', './processadas/mascara_e7a2660e_v_d44.png', './processadas/mascara_e7a2660e_v_d64.png']"
59,aveia,adc4e64f_v,adc4e64f_rgb,2024-05-22,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517678768-1_plantio_22-05-24_colheita_28-09-24.kml,0.0,"[['./imagens/adc4e64f_v_d29/c0b2a7d1bbc6550b8f409a1757f09f21/response.png'], ['./imagens/adc4e64f_v_d64/004a39fc3aa439bf53131cddfee16ad3/response.png', './imagens/adc4e64f_v_d64/36b7ab4a8861b29c211d07df1cdcc97d/response.png']]","['./processadas/mascara_adc4e64f_v_d29.png', './processadas/mascara_adc4e64f_v_d64.png']"
60,aveia,c54cdce2_v,c54cdce2_rgb,2025-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519921431-1_plantio_21-05-25_colheita_25-10-25.kml,0.0,"[['./imagens/c54cdce2_v_d29/c56104eb26834c695c587cebf1e9d66f/response.png'], ['./imagens/c54cdce2_v_d44/7e0fb915ed7134e5448703ee5e7b4bcf/response.png', './imagens/c54cdce2_v_d44/55abb5d89d995178f53b1e63fe59850d/response.png'], ['./imagens/c54cdce2_v_d64/889cbabb982fd7201bda152ae9f0942d/response.png']]","['./processadas/mascara_c54cdce2_v_d29.png', './processadas/mascara_c54cdce2_v_d44.png', './processadas/mascara_c54cdce2_v_d64.png']"
61,aveia,7fa2a65d_v,7fa2a65d_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519869485-1_plantio_01-06-25_colheita_01-11-25.kml,0.0,"[['./imagens/7fa2a65d_v_d29/f18c7d9414ef83a7ecc3a00c07e4b0a2/response.png', './imagens/7fa2a65d_v_d29/1c31b86dff29ca2da73d58bb3bcb01d1/response.png', './imagens/7fa2a65d_v_d29/ba35cb6119becd1d4d7fa4f5134e5175/response.png', './imagens/7fa2a65d_v_d29/277ceedadea0121861337eed681cbffc/response.png', './imagens/7fa2a65d_v_d29/1b0bd97933454c037b3eed675751e4fe/response.png', './imagens/7fa2a65d_v_d29/d0bb6569838d7214c157f68fe8d7a2d6/response.png'], ['./imagens/7fa2a65d_v_d44/cce817d6dcbd6a597f2a1544d493a343/response.png', './imagens/7fa2a65d_v_d44/0bb45f7a2da7f6309b96925a25cee7a9/response.png']]","['./processadas/mascara_7fa2a65d_v_d29.png', './processadas/mascara_7fa2a65d_v_d44.png']"
62,aveia,122f9373_v,122f9373_rgb,2024-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517338349-2_plantio_21-05-24_colheita_01-09-24.kml,0.0,"[['./imagens/122f9373_v_d29/c706797df6dfe1f8765e3977c77b8306/response.png'], ['./imagens/122f9373_v_d44/cec625b0adba2bcab7c9771b588f973f/response.png'], ['./imagens/122f9373_v_d64/3672ccde52fa6e71119b42ba3a9c5353/response.png']]","['./processadas/mascara_122f9373_v_d29.png', './processadas/mascara_122f9373_v_d44.png', './processadas/mascara_122f9373_v_d64.png']"
63,aveia,c824708a_v,c824708a_rgb,2025-06-16,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_520062135-1_plantio_16-06-25_colheita_14-10-25.kml,0.0,"[['./imagens/c824708a_v_d29/636790ac4ac0c444b609b787ace28d43/response.png', './imagens/c824708a_v_d29/2ca1a0957c2687a52ae2c332e9c62d56/response.png'], ['./imagens/c824708a_v_d44/4b03f7b97e210ec841e872fe3ecee2b7/response.png', './imagens/c824708a_v_d44/7d64717f584e79fab45e0ccfb10220d3/response.png']]","['./processadas/mascara_c824708a_v_d29.png', './processadas/mascara_c824708a_v_d44.png']"
64,aveia,96e274f9_v,96e274f9_rgb,2024-06-10,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517359159-1_plantio_10-06-24_colheita_13-10-24.kml,0.0,"[['./imagens/96e274f9_v_d29/3f2a09d21a94e350b95a0c01334327ef/response.png', './imagens/96e274f9_v_d29/a64ba1f3127930aedc3f96e48e704a9f/response.png'], ['./imagens/96e274f9_v_d44/c11f6b099aa68ad69a2ccbf0c784744f/response.png', './imagens/96e274f9_v_d44/155e76fba4a002c8748e271fc0fce55a/response.png'], ['./imagens/96e274f9_v_d64/c73fba6f3f7eb2ac78d10b63b38cd1df/response.png', './imagens/96e274f9_v_d64/220c061774b1ac19093f696fcdeaf5ca/response.png']]","['./processadas/mascara_96e274f9_v_d29.png', './processadas/mascara_96e274f9_v_d44.png', './processadas/mascara_96e274f9_v_d64.png']"
65,aveia,5846744e_v,5846744e_rgb,2024-05-15,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517543291-1_plantio_15-05-24_colheita_01-10-24.kml,0.0,"[['./imagens/5846744e_v_d29/fe6528baa5feace06672fa799acb7082/response.png', './imagens/5846744e_v_d29/4e7342973d5388bc6f27f26ec0326aeb/response.png'], ['./imagens/5846744e_v_d44/5da4b3f0eea6f6d85f12fe5c3dc1370e/response.png'], ['./imagens/5846744e_v_d64/a144371eb97dcfd135f8ba5fb97af6c2/response.png']]","['./processadas/mascara_5846744e_v_d29.png', './processadas/mascara_5846744e_v_d44.png', './processadas/mascara_5846744e_v_d64.png']"
66,aveia,62f8f943_v,62f8f943_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517951357-1_plantio_01-06-24_colheita_20-10-24.kml,0.0,"[['./imagens/62f8f943_v_d29/406b2f349bae9eafbbac163376eb32c3/response.png', './imagens/62f8f943_v_d29/ec6fc271f08acd3b9c88514aa98c0a5d/response.png'], ['./imagens/62f8f943_v_d44/b05d8c4bc2307418dba99ba95f3b4058/response.png'], ['./imagens/62f8f943_v_d64/dd664a6d9dd793ce9c319996344a5b32/response.png']]","['./processadas/mascara_62f8f943_v_d29.png', './processadas/mascara_62f8f943_v_d44.png', './processadas/mascara_62f8f943_v_d64.png']"
67,aveia,44b27125_v,44b27125_rgb,2025-06-10,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_520195034-1_plantio_10-06-25_colheita_10-10-25.kml,0.0,"[['./imagens/44b27125_v_d29/62e728c7494e863b829dcf57957262e7/response.png', './imagens/44b27125_v_d29/b39d46eb8fd18818a69215bcca8b405b/response.png'], ['./imagens/44b27125_v_d44/ad9e2f4b29202cbab93ded87fb558971/response.png', './imagens/44b27125_v_d44/6cafcff590187af96482c5f3c7fcdb27/response.png']]","['./processadas/mascara_44b27125_v_d29.png', './processadas/mascara_44b27125_v_d44.png']"
68,aveia,73e39628_v,73e39628_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519961173-1_plantio_01-06-25_colheita_01-10-25.kml,0.0,"[['./imagens/73e39628_v_d29/a0c46ae89793ae8fef783b9ea40af7ae/response.png', './imagens/73e39628_v_d29/11f0ded3a0b4f37e9941a2f45f97cb13/response.png', './imagens/73e39628_v_d29/1445324b8c1f3e5150d1d1882f3195b7/response.png', './imagens/73e39628_v_d29/7c1d0fea328dadb8b71f9969e9acdb02/response.png', './imagens/73e39628_v_d29/702f3d683de87a0b5196fb56d35a7cc8/response.png', './imagens/73e39628_v_d29/e7b89c93b36b4c2cb157e7b7663e5e19/response.png'], ['./imagens/73e39628_v_d44/9acdfddbf6ca9f950e0eb8f94d734934/response.png', './imagens/73e39628_v_d44/ddae2c477a67a95237502f41cf68d87a/response.png']]","['./processadas/mascara_73e39628_v_d29.png', './processadas/mascara_73e39628_v_d44.png']"
