cultura,ref_infra_v,ref_rgb,data,mes,path
aveia,fb9e6d32_v,fb9e6d32_rgb,2024-06-04,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517471200-1_plantio_04-06-24_colheita_19-09-24.kml
aveia,c31483a7_v,c31483a7_rgb,2024-06-12,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517563293-1_plantio_12-06-24_colheita_20-10-24.kml
aveia,94ea9f65_v,94ea9f65_rgb,2024-06-15,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517729596-1_plantio_15-06-24_colheita_20-10-24.kml
aveia,e5d88de5_v,e5d88de5_rgb,2025-06-04,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519559903-1_plantio_04-06-25_colheita_27-10-25.kml
aveia,f5347864_v,f5347864_rgb,2025-06-21,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519586807-1_plantio_21-06-25_colheita_08-11-25.kml
aveia,58e77ffa_v,58e77ffa_rgb,2025-06-11,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519509633-1_plantio_11-06-25_colheita_05-10-25.kml
aveia,011186e1_v,011186e1_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519930237-1_plantio_01-06-25_colheita_10-10-25.kml
aveia,c95324b6_v,c95324b6_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517996292-1_plantio_01-06-24_colheita_10-10-24.kml
aveia,c66aa28b_v,c66aa28b_rgb,2025-06-10,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_520047721-1_plantio_10-06-25_colheita_01-11-25.kml
aveia,1d3aeccf_v,1d3aeccf_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517997305-1_plantio_01-06-24_colheita_20-10-24.kml
aveia,5de6cf1f_v,5de6cf1f_rgb,2025-06-21,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519584140-1_plantio_21-06-25_colheita_01-10-25.kml
aveia,a9542b47_v,a9542b47_rgb,2024-06-02,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517949433-1_plantio_02-06-24_colheita_10-10-24.kml
aveia,e4f0c6e6_v,e4f0c6e6_rgb,2025-06-15,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519998469-1_plantio_15-06-25_colheita_07-11-25.kml
aveia,34de3046_v,34de3046_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519682557-1_plantio_01-06-25_colheita_01-10-25.kml
aveia,2cc0c3a4_v,2cc0c3a4_rgb,2025-06-15,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519958086-1_plantio_15-06-25_colheita_02-11-25.kml
aveia,f28e9118_v,f28e9118_rgb,2024-06-05,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517464997-1_plantio_05-06-24_colheita_10-10-24.kml
aveia,5b0aefa2_v,5b0aefa2_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519758283-1_plantio_01-06-25_colheita_03-11-25.kml
aveia,b386804e_v,b386804e_rgb,2024-06-30,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_518176618-1_plantio_30-06-24_colheita_10-11-24.kml
aveia,4dc71232_v,4dc71232_rgb,2024-06-10,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517693947-1_plantio_10-06-24_colheita_10-10-24.kml
aveia,7eab2a7b_v,7eab2a7b_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517506693-1_plantio_01-06-24_colheita_09-09-24.kml
aveia,492ec307_v,492ec307_rgb,2025-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519801107-1_plantio_21-05-25_colheita_18-09-25.kml
aveia,0e69d6fd_v,0e69d6fd_rgb,2024-05-15,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517734184-1_plantio_15-05-24_colheita_10-10-24.kml
aveia,394c2e9d_v,394c2e9d_rgb,2025-06-16,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519499240-1_plantio_16-06-25_colheita_20-10-25.kml
aveia,fbf0f948_v,fbf0f948_rgb,2024-06-10,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_518028893-1_plantio_10-06-24_colheita_28-10-24.kml
aveia,57ed0efc_v,57ed0efc_rgb,2024-05-15,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517612643-1_plantio_15-05-24_colheita_15-10-24.kml
aveia,49ac7a53_v,49ac7a53_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517696611-1_plantio_01-06-24_colheita_20-10-24.kml
aveia,76579c33_v,76579c33_rgb,2025-06-02,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519811029-1_plantio_02-06-25_colheita_25-10-25.kml
aveia,4fb069ef_v,4fb069ef_rgb,2025-06-10,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519562574-1_plantio_10-06-25_colheita_10-11-25.kml
aveia,dec8257c_v,dec8257c_rgb,2024-05-23,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517879782-1_plantio_23-05-24_colheita_20-08-24.kml
aveia,d3c9b907_v,d3c9b907_rgb,2025-04-20,4,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519448403-1_plantio_20-04-25_colheita_15-09-25.kml
aveia,5d5d4ffd_v,5d5d4ffd_rgb,2024-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517700811-1_plantio_21-05-24_colheita_21-10-24.kml
aveia,7537a79a_v,7537a79a_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519725491-1_plantio_01-06-25_colheita_17-10-25.kml
aveia,d2e67b7e_v,d2e67b7e_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517965533-1_plantio_01-06-24_colheita_01-10-24.kml
aveia,2e96513a_v,2e96513a_rgb,2024-06-10,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_518062795-1_plantio_10-06-24_colheita_15-10-24.kml
aveia,4661fe70_v,4661fe70_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519958046-1_plantio_01-06-25_colheita_19-10-25.kml
aveia,36ea44f2_v,36ea44f2_rgb,2024-06-24,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_518149252-1_plantio_24-06-24_colheita_06-11-24.kml
aveia,3032835f_v,3032835f_rgb,2025-06-20,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519970204-1_plantio_20-06-25_colheita_28-09-25.kml
aveia,ce2e8cf3_v,ce2e8cf3_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519918857-1_plantio_01-06-25_colheita_01-12-25.kml
aveia,b6c8fb4d_v,b6c8fb4d_rgb,2025-06-21,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519992004-1_plantio_21-06-25_colheita_20-10-25.kml
aveia,b0549148_v,b0549148_rgb,2024-05-23,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517562217-1_plantio_23-05-24_colheita_20-09-24.kml
aveia,4c49e69b_v,4c49e69b_rgb,2024-06-15,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517945866-1_plantio_15-06-24_colheita_01-10-24.kml
aveia,a5dcaeae_v,a5dcaeae_rgb,2025-06-15,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519747658-1_plantio_15-06-25_colheita_20-10-25.kml
aveia,1c2227a3_v,1c2227a3_rgb,2025-06-15,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519769070-1_plantio_15-06-25_colheita_07-11-25.kml
aveia,9a007463_v,9a007463_rgb,2025-06-11,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519718345-1_plantio_11-06-25_colheita_31-10-25.kml
aveia,42c32032_v,42c32032_rgb,2024-06-20,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_518143938-1_plantio_20-06-24_colheita_01-10-24.kml
aveia,6764238f_v,6764238f_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517998793-1_plantio_01-06-24_colheita_15-11-24.kml
aveia,e1a3a49f_v,e1a3a49f_rgb,2025-06-10,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519657651-1_plantio_10-06-25_colheita_10-10-25.kml
aveia,bdda29ac_v,bdda29ac_rgb,2024-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517460600-2_plantio_21-05-24_colheita_05-09-24.kml
aveia,24e0e73c_v,24e0e73c_rgb,2024-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517702354-1_plantio_21-05-24_colheita_01-10-24.kml
aveia,9a23430c_v,9a23430c_rgb,2024-06-15,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517452405-1_plantio_15-06-24_colheita_01-11-24.kml
aveia,513bf3cf_v,513bf3cf_rgb,2024-06-15,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_518205431-1_plantio_15-06-24_colheita_20-10-24.kml
aveia,40c29ed0_v,40c29ed0_rgb,2025-06-16,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519959975-1_plantio_16-06-25_colheita_03-11-25.kml
aveia,2192e3f8_v,2192e3f8_rgb,2024-06-25,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517839102-1_plantio_25-06-24_colheita_30-10-24.kml
aveia,c7f8c833_v,c7f8c833_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517799051-1_plantio_01-06-24_colheita_20-10-24.kml
aveia,06ae2139_v,06ae2139_rgb,2025-06-26,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519778406-1_plantio_26-06-25_colheita_01-10-25.kml
aveia,98b2ac1d_v,98b2ac1d_rgb,2025-05-11,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519942207-1_plantio_11-05-25_colheita_30-09-25.kml
aveia,41f84446_v,41f84446_rgb,2025-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_520030946-1_plantio_21-05-25_colheita_18-09-25.kml
aveia,09db358d_v,09db358d_rgb,2025-06-20,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519429449-1_plantio_20-06-25_colheita_01-11-25.kml
aveia,32476555_v,32476555_rgb,2024-05-15,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517827754-1_plantio_15-05-24_colheita_15-09-24.kml
aveia,88a0e693_v,88a0e693_rgb,2024-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517496644-1_plantio_21-05-24_colheita_25-10-24.kml
aveia,45560171_v,45560171_rgb,2024-06-10,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517693420-1_plantio_10-06-24_colheita_28-10-24.kml
aveia,415a2371_v,415a2371_rgb,2025-06-10,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_520031364-1_plantio_10-06-25_colheita_08-10-25.kml
aveia,0736685c_v,0736685c_rgb,2025-06-10,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519939155-1_plantio_10-06-25_colheita_20-11-25.kml
aveia,48e00bea_v,48e00bea_rgb,2025-06-05,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519805170-1_plantio_05-06-25_colheita_10-10-25.kml
aveia,71a10342_v,71a10342_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517302381-1_plantio_01-06-24_colheita_24-10-24.kml
aveia,268c3b3d_v,268c3b3d_rgb,2025-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519679870-1_plantio_21-05-25_colheita_01-10-25.kml
aveia,596164be_v,596164be_rgb,2024-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517864964-1_plantio_21-05-24_colheita_01-10-24.kml
aveia,3225061b_v,3225061b_rgb,2025-06-11,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519403586-1_plantio_11-06-25_colheita_15-11-25.kml
aveia,3f255036_v,3f255036_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517920874-1_plantio_01-06-24_colheita_24-10-24.kml
aveia,b8b03b43_v,b8b03b43_rgb,2024-05-30,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517462932-1_plantio_30-05-24_colheita_30-09-24.kml
aveia,0f95e5d4_v,0f95e5d4_rgb,2025-05-15,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519603246-1_plantio_15-05-25_colheita_20-09-25.kml
aveia,2466d1ff_v,2466d1ff_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519448223-1_plantio_01-06-25_colheita_01-11-25.kml
aveia,bbb22b15_v,bbb22b15_rgb,2025-05-30,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519468120-1_plantio_30-05-25_colheita_30-08-25.kml
aveia,5f64f7de_v,5f64f7de_rgb,2025-06-05,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_520114536-1_plantio_05-06-25_colheita_20-10-25.kml
aveia,feb207fb_v,feb207fb_rgb,2025-05-23,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_520058339-1_plantio_23-05-25_colheita_20-09-25.kml
aveia,c27b8522_v,c27b8522_rgb,2024-05-10,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517804459-1_plantio_10-05-24_colheita_03-10-24.kml
aveia,8cc17e41_v,8cc17e41_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519493241-1_plantio_01-06-25_colheita_19-09-25.kml
aveia,ec11d3a4_v,ec11d3a4_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519596937-1_plantio_01-06-25_colheita_09-09-25.kml
aveia,19f37474_v,19f37474_rgb,2024-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517699916-1_plantio_21-05-24_colheita_10-09-24.kml
aveia,ae193776_v,ae193776_rgb,2025-06-25,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519587113-1_plantio_25-06-25_colheita_12-11-25.kml
aveia,b3d0006e_v,b3d0006e_rgb,2025-06-27,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_520193450-1_plantio_27-06-25_colheita_14-11-25.kml
aveia,304da5d4_v,304da5d4_rgb,2025-06-20,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519617579-1_plantio_20-06-25_colheita_01-10-25.kml
aveia,71e4f903_v,71e4f903_rgb,2024-05-25,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_518189966-1_plantio_25-05-24_colheita_01-09-24.kml
aveia,6808e960_v,6808e960_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517585510-1_plantio_01-06-24_colheita_01-10-24.kml
aveia,d9c104c8_v,d9c104c8_rgb,2025-04-20,4,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519386143-1_plantio_20-04-25_colheita_25-08-25.kml
aveia,975502e3_v,975502e3_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519758875-1_plantio_01-06-25_colheita_10-10-25.kml
aveia,9d8a9223_v,9d8a9223_rgb,2025-06-16,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519591033-1_plantio_16-06-25_colheita_03-11-25.kml
aveia,3f0dfc41_v,3f0dfc41_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519711882-1_plantio_01-06-25_colheita_10-10-25.kml
aveia,516d9ced_v,516d9ced_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519959297-1_plantio_01-06-25_colheita_15-10-25.kml
aveia,f7e8b6f8_v,f7e8b6f8_rgb,2024-06-14,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517332244-1_plantio_14-06-24_colheita_30-09-24.kml
aveia,5aecf1fe_v,5aecf1fe_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517688490-1_plantio_01-06-24_colheita_25-10-24.kml
aveia,ac45e68d_v,ac45e68d_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519684908-1_plantio_01-06-25_colheita_15-10-25.kml
aveia,701bf662_v,701bf662_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519495510-1_plantio_01-06-25_colheita_10-10-25.kml
aveia,2f99df3b_v,2f99df3b_rgb,2025-05-25,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519541547-1_plantio_25-05-25_colheita_15-10-25.kml
aveia,f834fe66_v,f834fe66_rgb,2024-06-04,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_518016029-1_plantio_04-06-24_colheita_20-10-24.kml
aveia,34463642_v,34463642_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517797593-1_plantio_01-06-24_colheita_01-10-24.kml
aveia,126ba340_v,126ba340_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519870800-1_plantio_01-06-25_colheita_25-10-25.kml
aveia,ccaa489b_v,ccaa489b_rgb,2025-07-01,7,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_520188869-1_plantio_01-07-25_colheita_18-11-25.kml
aveia,0a11f45c_v,0a11f45c_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519745799-1_plantio_01-06-25_colheita_01-10-25.kml
aveia,32f0d5ae_v,32f0d5ae_rgb,2024-06-21,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517650484-1_plantio_21-06-24_colheita_15-11-24.kml
aveia,fd188965_v,fd188965_rgb,2025-06-05,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_520058823-1_plantio_05-06-25_colheita_15-10-25.kml
aveia,3dfac426_v,3dfac426_rgb,2025-06-12,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519377167-1_plantio_12-06-25_colheita_21-10-25.kml
aveia,7f958f26_v,7f958f26_rgb,2025-06-05,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519720380-1_plantio_05-06-25_colheita_15-10-25.kml
aveia,a765d23d_v,a765d23d_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519806025-1_plantio_01-06-25_colheita_20-10-25.kml
aveia,43e24b8c_v,43e24b8c_rgb,2025-05-15,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519847824-1_plantio_15-05-25_colheita_01-09-25.kml
aveia,8cd9c772_v,8cd9c772_rgb,2024-07-01,7,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_518534715-1_plantio_01-07-24_colheita_28-12-24.kml
aveia,2e690f77_v,2e690f77_rgb,2024-05-15,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517783705-1_plantio_15-05-24_colheita_02-10-24.kml
aveia,d9d18529_v,d9d18529_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517729086-1_plantio_01-06-24_colheita_15-10-24.kml
aveia,386bae55_v,386bae55_rgb,2024-05-25,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517814747-1_plantio_25-05-24_colheita_20-09-24.kml
aveia,3d3e1d4b_v,3d3e1d4b_rgb,2025-06-02,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_520151321-1_plantio_02-06-25_colheita_01-11-25.kml
aveia,04cab92e_v,04cab92e_rgb,2024-05-15,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517903314-1_plantio_15-05-24_colheita_18-09-24.kml
aveia,0898cf1a_v,0898cf1a_rgb,2024-06-20,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517453374-1_plantio_20-06-24_colheita_01-10-24.kml
aveia,ba973ea7_v,ba973ea7_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517622632-1_plantio_01-06-24_colheita_15-10-24.kml
aveia,8c00c4b0_v,8c00c4b0_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519959950-1_plantio_01-06-25_colheita_15-10-25.kml
aveia,4a1c0908_v,4a1c0908_rgb,2025-06-15,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_520075517-1_plantio_15-06-25_colheita_13-10-25.kml
aveia,1e025efc_v,1e025efc_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517879408-1_plantio_01-06-24_colheita_01-10-24.kml
aveia,b82349a1_v,b82349a1_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517386589-1_plantio_01-06-24_colheita_01-10-24.kml
aveia,eea5a7f3_v,eea5a7f3_rgb,2024-06-03,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517964254-1_plantio_03-06-24_colheita_25-10-24.kml
aveia,5ba79e6c_v,5ba79e6c_rgb,2024-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517488719-1_plantio_01-06-24_colheita_15-09-24.kml
aveia,d39a9ec7_v,d39a9ec7_rgb,2024-05-21,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517698692-1_plantio_21-05-24_colheita_01-10-24.kml
aveia,17f80c8f_v,17f80c8f_rgb,2024-04-01,4,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517664107-1_plantio_01-04-24_colheita_01-09-24.kml
aveia,aabee170_v,aabee170_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519900282-1_plantio_01-06-25_colheita_01-10-25.kml
aveia,f184239f_v,f184239f_rgb,2024-06-12,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517493151-1_plantio_12-06-24_colheita_01-12-24.kml
aveia,2ed6271b_v,2ed6271b_rgb,2024-06-11,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517729654-1_plantio_11-06-24_colheita_01-10-24.kml
aveia,6ae0f778_v,6ae0f778_rgb,2025-05-11,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519452698-1_plantio_11-05-25_colheita_01-10-25.kml
aveia,cf932625_v,cf932625_rgb,2025-06-10,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_520077302-1_plantio_10-06-25_colheita_25-09-25.kml
aveia,eb1e87cd_v,eb1e87cd_rgb,2024-05-15,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517836265-1_plantio_15-05-24_colheita_01-09-24.kml
aveia,90b14ef1_v,90b14ef1_rgb,2024-06-11,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_517309121-1_plantio_11-06-24_colheita_10-10-24.kml
aveia,4c444545_v,4c444545_rgb,2025-05-30,5,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519670223-1_plantio_30-05-25_colheita_15-10-25.kml
aveia,b6597f4c_v,b6597f4c_rgb,2025-06-02,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519673277-1_plantio_02-06-25_colheita_05-10-25.kml
aveia,c2a32f9e_v,c2a32f9e_rgb,2025-06-01,6,/home/softfocus/data_mining_retreino/kmls/culturas/arquivos_kml_AVEIA/AVEIA_519474246-1_plantio_01-06-25_colheita_25-08-25.kml
