kml,data,true,pred,confianca,prob_true,acerto,tempo_seg
TRIGO_517988793-1_plantio_15-06-24_colheita_10-11-24.kml,2024-06-15,TRIGO,TRIGO,92.7,92.7,True,10.0
MILHO_519423131-1_plantio_20-02-25_colheita_25-07-25.kml,2025-02-20,MILHO,MILHO,93.0,93.0,True,10.1
TRIGO_517989461-1_plantio_30-05-24_colheita_22-09-24.kml,2024-05-30,TRIGO,TRIGO,92.7,92.7,True,10.0
MILHO_519673719-1_plantio_19-03-25_colheita_21-08-25.kml,2025-03-19,MILHO,MILHO,91.2,91.2,True,10.1
AVEIA_519947753-1_plantio_01-06-25_colheita_01-11-25.kml,2025-06-01,AVEIA,AVEIA,93.2,93.2,True,10.0
FEIJÃO_518501098-1_plantio_05-09-24_colheita_05-12-24.kml,2024-09-05,FEIJÃO,SOJA,87.0,3.1,False,10.0
SOJA_518535374-1_plantio_01-11-24_colheita_16-03-25.kml,2024-11-01,SOJA,SOJA,93.3,93.3,True,10.1
MILHO_517322383-1_plantio_11-02-24_colheita_15-06-24.kml,2024-02-11,MILHO,MILHO,74.2,74.2,True,10.0
AVEIA_519596501-1_plantio_21-05-25_colheita_15-09-25.kml,2025-05-21,AVEIA,AVEIA,92.0,92.0,True,10.1
TRIGO_517498645-1_plantio_01-05-24_colheita_20-08-24.kml,2024-05-01,TRIGO,TRIGO,91.7,91.7,True,10.1
TRIGO_517928342-1_plantio_20-06-24_colheita_20-11-24.kml,2024-06-20,TRIGO,TRIGO,92.7,92.7,True,10.1
TRIGO_517610671-1_plantio_20-06-24_colheita_25-10-24.kml,2024-06-20,TRIGO,TRIGO,93.2,93.2,True,10.1
AVEIA_519707022-2_plantio_15-05-25_colheita_06-10-25.kml,2025-05-15,AVEIA,AVEIA,80.8,80.8,True,10.1
TRIGO_519516619-1_plantio_23-06-25_colheita_15-10-25.kml,2025-06-23,TRIGO,TRIGO,93.1,93.1,True,10.1
SOJA_518326361-1_plantio_20-11-24_colheita_20-03-25.kml,2024-11-20,SOJA,SOJA,77.5,77.5,True,10.0
FEIJÃO_518990419-1_plantio_10-11-24_colheita_20-03-25.kml,2024-11-10,FEIJÃO,MILHO,58.2,12.5,False,10.0
FEIJÃO_518300796-1_plantio_20-10-24_colheita_20-01-25.kml,2024-10-20,FEIJÃO,SOJA,72.5,11.0,False,10.1
TRIGO_517930215-1_plantio_05-06-24_colheita_20-10-24.kml,2024-06-05,TRIGO,TRIGO,93.1,93.1,True,10.1
TRIGO_519700484-1_plantio_25-05-25_colheita_10-10-25.kml,2025-05-25,TRIGO,TRIGO,93.6,93.6,True,10.1
MILHO_517525664-1_plantio_25-02-24_colheita_15-07-24.kml,2024-02-25,MILHO,MILHO,84.7,84.7,True,10.1
SOJA_520293796-1_plantio_01-10-25_colheita_05-03-26.kml,2025-10-01,SOJA,SOJA,63.5,63.5,True,10.1
AVEIA_517907888-1_plantio_05-06-24_colheita_30-10-24.kml,2024-06-05,AVEIA,AVEIA,93.4,93.4,True,10.1
FEIJÃO_518457181-1_plantio_01-09-24_colheita_25-11-24.kml,2024-09-01,FEIJÃO,SOJA,58.2,30.5,False,10.1
MILHO_517481049-1_plantio_02-02-24_colheita_21-05-24.kml,2024-02-02,MILHO,MILHO,61.3,61.3,True,10.1
SOJA_518287848-1_plantio_10-10-24_colheita_20-02-25.kml,2024-10-10,SOJA,SOJA,73.9,73.9,True,10.1
FEIJÃO_520378861-1_plantio_15-09-25_colheita_28-12-25.kml,2025-09-15,FEIJÃO,FEIJÃO,89.4,89.4,True,10.1
TRIGO_519841001-1_plantio_30-04-25_colheita_22-09-25.kml,2025-04-30,TRIGO,TRIGO,91.6,91.6,True,10.1
MILHO_518412090-1_plantio_21-12-24_colheita_20-03-25.kml,2024-12-21,MILHO,MILHO,60.6,60.6,True,10.1
FEIJÃO_517593622-1_plantio_16-02-24_colheita_11-05-24.kml,2024-02-16,FEIJÃO,FEIJÃO,82.0,82.0,True,10.1
SOJA_518563042-1_plantio_05-11-24_colheita_10-04-25.kml,2024-11-05,SOJA,SOJA,41.7,41.7,True,10.1
AVEIA_517467799-1_plantio_21-05-24_colheita_20-10-24.kml,2024-05-21,AVEIA,AVEIA,93.1,93.1,True,10.1
FEIJÃO_519434329-1_plantio_04-02-25_colheita_08-05-25.kml,2025-02-04,FEIJÃO,MILHO,87.4,7.7,False,10.1
MILHO_518234097-1_plantio_10-09-24_colheita_01-03-25.kml,2024-09-10,MILHO,MILHO,87.8,87.8,True,10.0
FEIJÃO_518496257-1_plantio_21-09-24_colheita_21-12-24.kml,2024-09-21,FEIJÃO,SOJA,58.0,6.0,False,10.1
MILHO_519720009-1_plantio_01-08-25_colheita_01-01-26.kml,2025-08-01,MILHO,MILHO,82.1,82.1,True,10.1
TRIGO_517537696-1_plantio_11-05-24_colheita_01-10-24.kml,2024-05-11,TRIGO,TRIGO,89.5,89.5,True,10.1
TRIGO_517838859-1_plantio_20-06-24_colheita_25-10-24.kml,2024-06-20,TRIGO,TRIGO,93.1,93.1,True,10.1
FEIJÃO_518637702-1_plantio_01-09-24_colheita_02-12-24.kml,2024-09-01,FEIJÃO,SOJA,94.9,1.7,False,10.1
FEIJÃO_517455884-1_plantio_01-02-24_colheita_01-05-24.kml,2024-02-01,FEIJÃO,MILHO,79.4,15.1,False,10.1
MILHO_520167421-1_plantio_29-06-25_colheita_01-11-25.kml,2025-06-29,MILHO,MILHO,70.7,70.7,True,10.0
MILHO_518226361-1_plantio_21-08-24_colheita_10-01-25.kml,2024-08-21,MILHO,MILHO,76.9,76.9,True,10.1
MILHO_519054687-1_plantio_01-01-25_colheita_01-05-25.kml,2025-01-01,MILHO,MILHO,50.4,50.4,True,10.1
AVEIA_518016029-1_plantio_04-06-24_colheita_20-10-24.kml,2024-06-04,AVEIA,AVEIA,93.1,93.1,True,10.1
MILHO_517540319-1_plantio_15-02-24_colheita_14-07-24.kml,2024-02-15,MILHO,MILHO,84.7,84.7,True,10.0
SOJA_518520903-1_plantio_21-10-24_colheita_21-03-25.kml,2024-10-21,SOJA,FEIJÃO,54.9,23.2,False,10.1
MILHO_519125218-1_plantio_24-11-24_colheita_26-03-25.kml,2024-11-24,MILHO,SOJA,56.2,27.8,False,10.1
SOJA_518868677-1_plantio_04-11-24_colheita_01-04-25.kml,2024-11-04,SOJA,SOJA,93.1,93.1,True,10.1
TRIGO_519944633-1_plantio_11-06-25_colheita_28-10-25.kml,2025-06-11,TRIGO,TRIGO,93.1,93.1,True,10.0
FEIJÃO_519417583-1_plantio_12-02-25_colheita_29-05-25.kml,2025-02-12,FEIJÃO,FEIJÃO,90.1,90.1,True,10.1
SOJA_520065679-1_plantio_10-10-25_colheita_10-03-26.kml,2025-10-10,SOJA,SOJA,46.6,46.6,True,10.1
FEIJÃO_519353451-1_plantio_15-01-25_colheita_15-03-25.kml,2025-01-15,FEIJÃO,FEIJÃO,61.9,61.9,True,10.1
AVEIA_517398636-1_plantio_11-06-24_colheita_05-10-24.kml,2024-06-11,AVEIA,AVEIA,93.4,93.4,True,10.0
TRIGO_519511739-1_plantio_20-06-25_colheita_15-10-25.kml,2025-06-20,TRIGO,TRIGO,92.1,92.1,True,10.0
TRIGO_517531098-1_plantio_25-05-24_colheita_01-10-24.kml,2024-05-25,TRIGO,TRIGO,92.2,92.2,True,10.1
MILHO_520086574-1_plantio_01-09-25_colheita_20-12-25.kml,2025-09-01,MILHO,SOJA,62.6,11.4,False,10.1
TRIGO_517859861-1_plantio_21-05-24_colheita_05-10-24.kml,2024-05-21,TRIGO,TRIGO,93.3,93.3,True,10.0
MILHO_517323205-1_plantio_01-03-24_colheita_15-08-24.kml,2024-03-01,MILHO,MILHO,80.9,80.9,True,10.1
FEIJÃO_518034847-1_plantio_01-09-24_colheita_25-11-24.kml,2024-09-01,FEIJÃO,FEIJÃO,47.7,47.7,True,10.1
TRIGO_518029460-1_plantio_10-06-24_colheita_19-10-24.kml,2024-06-10,TRIGO,TRIGO,92.8,92.8,True,10.1
TRIGO_519669644-1_plantio_25-05-25_colheita_30-09-25.kml,2025-05-25,TRIGO,TRIGO,93.6,93.6,True,10.0
TRIGO_517610871-1_plantio_15-05-24_colheita_10-10-24.kml,2024-05-15,TRIGO,TRIGO,93.6,93.6,True,10.1
FEIJÃO_519474095-1_plantio_01-02-25_colheita_01-05-25.kml,2025-02-01,FEIJÃO,MILHO,67.9,24.3,False,10.1
AVEIA_517671731-1_plantio_01-06-24_colheita_20-10-24.kml,2024-06-01,AVEIA,AVEIA,94.0,94.0,True,10.1
AVEIA_517998793-1_plantio_01-06-24_colheita_15-11-24.kml,2024-06-01,AVEIA,AVEIA,92.0,92.0,True,10.0
SOJA_520137456-1_plantio_01-11-25_colheita_01-03-26.kml,2025-11-01,SOJA,SOJA,88.7,88.7,True,10.1
MILHO_520366279-1_plantio_10-10-25_colheita_21-03-26.kml,2025-10-10,MILHO,MILHO,45.7,45.7,True,10.1
SOJA_518273230-1_plantio_11-09-24_colheita_16-01-25.kml,2024-09-11,SOJA,FEIJÃO,73.2,7.9,False,10.1
AVEIA_518036125-1_plantio_11-06-24_colheita_15-10-24.kml,2024-06-11,AVEIA,AVEIA,92.5,92.5,True,10.1
FEIJÃO_518866807-1_plantio_20-01-25_colheita_15-04-25.kml,2025-01-20,FEIJÃO,FEIJÃO,68.7,68.7,True,10.0
AVEIA_517945336-1_plantio_10-06-24_colheita_10-11-24.kml,2024-06-10,AVEIA,AVEIA,94.1,94.1,True,10.0
TRIGO_520074588-1_plantio_21-06-25_colheita_10-10-25.kml,2025-06-21,TRIGO,TRIGO,92.8,92.8,True,10.0
MILHO_518678919-1_plantio_01-11-24_colheita_01-03-25.kml,2024-11-01,MILHO,MILHO,66.0,66.0,True,10.1
FEIJÃO_519340342-1_plantio_26-02-25_colheita_01-04-25.kml,2025-02-26,FEIJÃO,FEIJÃO,46.8,46.8,True,10.0
MILHO_520253776-1_plantio_21-12-25_colheita_15-04-26.kml,2025-12-21,MILHO,MILHO,54.2,54.2,True,10.1
MILHO_519444381-1_plantio_20-04-25_colheita_01-10-25.kml,2025-04-20,MILHO,MILHO,94.9,94.9,True,10.0
TRIGO_519607316-1_plantio_01-06-25_colheita_15-10-25.kml,2025-06-01,TRIGO,TRIGO,91.1,91.1,True,10.1
MILHO_518580325-1_plantio_01-10-24_colheita_20-02-25.kml,2024-10-01,MILHO,SOJA,33.3,33.1,False,10.1
FEIJÃO_518466891-1_plantio_20-09-24_colheita_14-12-24.kml,2024-09-20,FEIJÃO,SOJA,81.8,10.0,False,10.1
SOJA_518226515-1_plantio_21-11-24_colheita_10-05-25.kml,2024-11-21,SOJA,SOJA,92.3,92.3,True,10.1
MILHO_519734243-1_plantio_12-03-25_colheita_20-07-25.kml,2025-03-12,MILHO,MILHO,91.8,91.8,True,10.1
FEIJÃO_519382911-1_plantio_04-02-25_colheita_30-04-25.kml,2025-02-04,FEIJÃO,FEIJÃO,88.3,88.3,True,10.1
SOJA_520042227-1_plantio_10-10-25_colheita_02-02-26.kml,2025-10-10,SOJA,SOJA,68.9,68.9,True,10.1
TRIGO_517623435-1_plantio_01-06-24_colheita_20-10-24.kml,2024-06-01,TRIGO,TRIGO,91.7,91.7,True,10.0
TRIGO_519446306-1_plantio_05-06-25_colheita_10-11-25.kml,2025-06-05,TRIGO,TRIGO,92.2,92.2,True,10.1
AVEIA_517449027-1_plantio_01-06-24_colheita_15-10-24.kml,2024-06-01,AVEIA,AVEIA,92.8,92.8,True,10.1
SOJA_519750440-1_plantio_10-11-25_colheita_02-04-26.kml,2025-11-10,SOJA,SOJA,94.1,94.1,True,10.1
AVEIA_520165086-1_plantio_15-06-25_colheita_27-10-25.kml,2025-06-15,AVEIA,AVEIA,93.2,93.2,True,10.1
MILHO_519258658-1_plantio_15-02-25_colheita_26-05-25.kml,2025-02-15,MILHO,MILHO,92.3,92.3,True,10.1
TRIGO_519553108-1_plantio_15-06-25_colheita_23-10-25.kml,2025-06-15,TRIGO,TRIGO,92.9,92.9,True,10.1
AVEIA_519434657-1_plantio_20-06-25_colheita_20-10-25.kml,2025-06-20,AVEIA,AVEIA,92.3,92.3,True,10.1
FEIJÃO_517328734-1_plantio_01-03-24_colheita_05-06-24.kml,2024-03-01,FEIJÃO,FEIJÃO,86.1,86.1,True,10.1
AVEIA_517977039-1_plantio_03-06-24_colheita_10-10-24.kml,2024-06-03,AVEIA,AVEIA,93.5,93.5,True,10.1
MILHO_519388583-1_plantio_01-03-25_colheita_01-08-25.kml,2025-03-01,MILHO,MILHO,47.8,47.8,True,10.0
MILHO_517333360-1_plantio_12-02-24_colheita_08-06-24.kml,2024-02-12,MILHO,FEIJÃO,86.5,8.2,False,10.1
AVEIA_518023991-1_plantio_25-05-24_colheita_10-10-24.kml,2024-05-25,AVEIA,AVEIA,90.7,90.7,True,10.0
MILHO_518658299-1_plantio_11-11-24_colheita_10-03-25.kml,2024-11-11,MILHO,SOJA,82.9,6.7,False,10.1
FEIJÃO_518831091-1_plantio_19-01-25_colheita_14-04-25.kml,2025-01-19,FEIJÃO,FEIJÃO,58.2,58.2,True,10.1
AVEIA_520151321-1_plantio_02-06-25_colheita_01-11-25.kml,2025-06-02,AVEIA,AVEIA,93.6,93.6,True,10.1
SOJA_518748685-1_plantio_11-10-24_colheita_20-02-25.kml,2024-10-11,SOJA,SOJA,83.2,83.2,True,10.1
FEIJÃO_519356540-1_plantio_01-02-25_colheita_20-04-25.kml,2025-02-01,FEIJÃO,FEIJÃO,74.6,74.6,True,10.1
TRIGO_518059893-1_plantio_15-06-24_colheita_10-10-24.kml,2024-06-15,TRIGO,TRIGO,93.0,93.0,True,10.0
SOJA_518419423-1_plantio_15-09-24_colheita_20-01-25.kml,2024-09-15,SOJA,SOJA,90.5,90.5,True,10.1
SOJA_518752660-2_plantio_20-10-24_colheita_20-03-25.kml,2024-10-20,SOJA,SOJA,88.1,88.1,True,10.1
AVEIA_518128083-1_plantio_17-06-24_colheita_15-10-24.kml,2024-06-17,AVEIA,AVEIA,92.6,92.6,True,10.1
AVEIA_517635630-1_plantio_21-05-24_colheita_15-10-24.kml,2024-05-21,AVEIA,AVEIA,91.3,91.3,True,10.1
MILHO_518443793-1_plantio_21-08-24_colheita_20-01-25.kml,2024-08-21,MILHO,MILHO,90.5,90.5,True,12.3
TRIGO_520056874-1_plantio_01-06-25_colheita_01-11-25.kml,2025-06-01,TRIGO,TRIGO,93.4,93.4,True,10.1
SOJA_519194997-1_plantio_10-10-24_colheita_10-02-25.kml,2024-10-10,SOJA,SOJA,83.1,83.1,True,10.1
FEIJÃO_519611796-1_plantio_04-03-25_colheita_28-05-25.kml,2025-03-04,FEIJÃO,MILHO,58.9,34.6,False,10.0
MILHO_519709415-1_plantio_01-03-25_colheita_01-07-25.kml,2025-03-01,MILHO,FEIJÃO,66.1,27.6,False,10.1
AVEIA_517818155-1_plantio_01-06-24_colheita_19-09-24.kml,2024-06-01,AVEIA,AVEIA,93.3,93.3,True,10.1
MILHO_518501893-1_plantio_20-08-24_colheita_01-01-25.kml,2024-08-20,MILHO,MILHO,73.5,73.5,True,10.1
FEIJÃO_519504920-1_plantio_01-03-25_colheita_20-05-25.kml,2025-03-01,FEIJÃO,FEIJÃO,90.8,90.8,True,10.1
FEIJÃO_519460799-1_plantio_26-02-25_colheita_20-05-25.kml,2025-02-26,FEIJÃO,FEIJÃO,93.4,93.4,True,10.1
AVEIA_517489320-1_plantio_01-06-24_colheita_25-10-24.kml,2024-06-01,AVEIA,AVEIA,92.2,92.2,True,10.0
TRIGO_519490738-1_plantio_10-06-25_colheita_07-11-25.kml,2025-06-10,TRIGO,TRIGO,92.0,92.0,True,10.1
TRIGO_519749863-1_plantio_20-05-25_colheita_28-10-25.kml,2025-05-20,TRIGO,TRIGO,93.4,93.4,True,10.0
SOJA_518083992-1_plantio_01-10-24_colheita_07-02-25.kml,2024-10-01,SOJA,SOJA,73.0,73.0,True,10.1
MILHO_519598354-1_plantio_01-05-25_colheita_01-11-25.kml,2025-05-01,MILHO,MILHO,82.5,82.5,True,10.1
TRIGO_519746520-1_plantio_10-06-25_colheita_31-10-25.kml,2025-06-10,TRIGO,TRIGO,92.7,92.7,True,10.0
SOJA_518618634-1_plantio_20-10-24_colheita_20-03-25.kml,2024-10-20,SOJA,SOJA,59.3,59.3,True,10.1
FEIJÃO_518782035-1_plantio_14-09-24_colheita_14-12-24.kml,2024-09-14,FEIJÃO,MILHO,55.9,8.0,False,10.0
MILHO_518226541-1_plantio_16-09-24_colheita_01-01-25.kml,2024-09-16,MILHO,FEIJÃO,68.2,17.0,False,10.1
AVEIA_517338116-1_plantio_21-05-24_colheita_01-10-24.kml,2024-05-21,AVEIA,AVEIA,92.7,92.7,True,10.1
AVEIA_517929536-1_plantio_01-06-24_colheita_01-10-24.kml,2024-06-01,AVEIA,AVEIA,92.6,92.6,True,10.1
MILHO_519279962-1_plantio_26-02-25_colheita_27-06-25.kml,2025-02-26,MILHO,MILHO,78.6,78.6,True,10.1
MILHO_518505155-1_plantio_01-11-24_colheita_11-03-25.kml,2024-11-01,MILHO,SOJA,61.3,24.6,False,10.0
MILHO_517465311-1_plantio_01-05-24_colheita_01-10-24.kml,2024-05-01,MILHO,MILHO,91.3,91.3,True,10.0
TRIGO_517372883-1_plantio_05-05-24_colheita_07-09-24.kml,2024-05-05,TRIGO,TRIGO,93.1,93.1,True,10.1
SOJA_518746912-1_plantio_10-11-24_colheita_20-03-25.kml,2024-11-10,SOJA,SOJA,82.6,82.6,True,10.0
AVEIA_517529258-1_plantio_21-05-24_colheita_20-09-24.kml,2024-05-21,AVEIA,AVEIA,90.4,90.4,True,10.1
TRIGO_517745821-1_plantio_01-06-24_colheita_10-11-24.kml,2024-06-01,TRIGO,TRIGO,93.6,93.6,True,10.1
MILHO_520317514-1_plantio_01-12-25_colheita_10-05-26.kml,2025-12-01,MILHO,MILHO,64.2,64.2,True,10.1
TRIGO_517698783-1_plantio_01-06-24_colheita_10-10-24.kml,2024-06-01,TRIGO,TRIGO,91.7,91.7,True,10.1
MILHO_518879502-1_plantio_15-09-24_colheita_01-04-25.kml,2024-09-15,MILHO,MILHO,51.6,51.6,True,10.1
SOJA_519058436-1_plantio_15-11-24_colheita_26-03-25.kml,2024-11-15,SOJA,SOJA,91.9,91.9,True,10.0
AVEIA_518186806-1_plantio_20-06-24_colheita_15-10-24.kml,2024-06-20,AVEIA,AVEIA,92.2,92.2,True,10.0
FEIJÃO_518949261-1_plantio_10-02-25_colheita_26-04-25.kml,2025-02-10,FEIJÃO,MILHO,48.5,44.6,False,10.0
FEIJÃO_518659711-1_plantio_25-02-25_colheita_21-05-25.kml,2025-02-25,FEIJÃO,FEIJÃO,87.8,87.8,True,10.1
FEIJÃO_517607890-1_plantio_20-02-24_colheita_14-05-24.kml,2024-02-20,FEIJÃO,FEIJÃO,80.3,80.3,True,10.1
AVEIA_519484926-1_plantio_10-06-25_colheita_28-10-25.kml,2025-06-10,AVEIA,AVEIA,93.3,93.3,True,10.1
MILHO_519638874-1_plantio_01-05-25_colheita_15-11-25.kml,2025-05-01,MILHO,MILHO,89.6,89.6,True,10.0
AVEIA_517568382-1_plantio_01-06-24_colheita_10-10-24.kml,2024-06-01,AVEIA,AVEIA,93.3,93.3,True,10.0
MILHO_520133916-1_plantio_21-08-25_colheita_19-12-25.kml,2025-08-21,MILHO,MILHO,90.8,90.8,True,10.1
SOJA_518827766-1_plantio_15-10-24_colheita_20-03-25.kml,2024-10-15,SOJA,SOJA,53.6,53.6,True,10.1
TRIGO_519890450-1_plantio_01-06-25_colheita_09-10-25.kml,2025-06-01,TRIGO,TRIGO,93.0,93.0,True,10.1
MILHO_519768419-1_plantio_15-04-25_colheita_01-12-25.kml,2025-04-15,MILHO,MILHO,89.4,89.4,True,10.0
TRIGO_519698009-1_plantio_21-05-25_colheita_20-09-25.kml,2025-05-21,TRIGO,TRIGO,91.4,91.4,True,10.0
SOJA_518741736-1_plantio_02-12-24_colheita_01-04-25.kml,2024-12-02,SOJA,SOJA,62.5,62.5,True,10.1
FEIJÃO_519057800-1_plantio_25-01-25_colheita_20-04-25.kml,2025-01-25,FEIJÃO,FEIJÃO,54.7,54.7,True,10.0
MILHO_518387369-1_plantio_01-08-24_colheita_02-01-25.kml,2024-08-01,MILHO,MILHO,77.0,77.0,True,10.1
SOJA_518284310-1_plantio_21-09-24_colheita_10-03-25.kml,2024-09-21,SOJA,SOJA,38.3,38.3,True,10.0
MILHO_520055434-1_plantio_10-10-25_colheita_27-02-26.kml,2025-10-10,MILHO,MILHO,40.3,40.3,True,10.0
FEIJÃO_517397764-1_plantio_26-01-24_colheita_17-05-24.kml,2024-01-26,FEIJÃO,FEIJÃO,70.5,70.5,True,10.1
AVEIA_517727828-1_plantio_01-06-24_colheita_31-10-24.kml,2024-06-01,AVEIA,AVEIA,92.5,92.5,True,10.0
TRIGO_517913973-1_plantio_25-05-24_colheita_01-11-24.kml,2024-05-25,TRIGO,TRIGO,93.3,93.3,True,10.1
AVEIA_519603893-1_plantio_25-06-25_colheita_28-10-25.kml,2025-06-25,AVEIA,AVEIA,93.5,93.5,True,10.1
SOJA_520181689-1_plantio_10-10-25_colheita_25-04-26.kml,2025-10-10,SOJA,SOJA,78.6,78.6,True,10.0
FEIJÃO_517380257-1_plantio_15-02-24_colheita_30-05-24.kml,2024-02-15,FEIJÃO,FEIJÃO,59.9,59.9,True,10.1
FEIJÃO_518659043-1_plantio_10-10-24_colheita_10-01-25.kml,2024-10-10,FEIJÃO,SOJA,66.0,23.6,False,10.0
MILHO_517292479-1_plantio_15-01-24_colheita_04-05-24.kml,2024-01-15,MILHO,FEIJÃO,55.2,32.2,False,10.1
FEIJÃO_518731378-1_plantio_20-09-24_colheita_20-12-24.kml,2024-09-20,FEIJÃO,FEIJÃO,49.5,49.5,True,10.1
TRIGO_518111978-1_plantio_18-06-24_colheita_05-11-24.kml,2024-06-18,TRIGO,TRIGO,92.6,92.6,True,10.1
AVEIA_519421100-2_plantio_01-06-25_colheita_01-09-25.kml,2025-06-01,AVEIA,AVEIA,92.1,92.1,True,10.1
MILHO_517309462-1_plantio_31-01-24_colheita_20-05-24.kml,2024-01-31,MILHO,MILHO,45.9,45.9,True,10.0
TRIGO_519582657-1_plantio_20-05-25_colheita_20-10-25.kml,2025-05-20,TRIGO,TRIGO,93.7,93.7,True,10.1
SOJA_518629014-1_plantio_11-09-24_colheita_14-02-25.kml,2024-09-11,SOJA,SOJA,47.2,47.2,True,10.1
MILHO_518730753-1_plantio_11-11-24_colheita_10-03-25.kml,2024-11-11,MILHO,MILHO,75.0,75.0,True,10.1
MILHO_519116405-1_plantio_22-11-24_colheita_20-04-25.kml,2024-11-22,MILHO,SOJA,65.2,21.9,False,10.1
AVEIA_519689768-1_plantio_20-04-25_colheita_01-10-25.kml,2025-04-20,AVEIA,AVEIA,71.5,71.5,True,10.1
FEIJÃO_518618944-1_plantio_01-09-24_colheita_20-12-24.kml,2024-09-01,FEIJÃO,SOJA,71.6,20.8,False,10.1
TRIGO_519731319-1_plantio_30-05-25_colheita_20-07-25.kml,2025-05-30,TRIGO,TRIGO,90.0,90.0,True,10.1
MILHO_518403001-1_plantio_02-08-24_colheita_02-01-25.kml,2024-08-02,MILHO,MILHO,81.7,81.7,True,10.1
SOJA_517852562-1_plantio_03-10-24_colheita_31-12-24.kml,2024-10-03,SOJA,SOJA,82.3,82.3,True,10.1
MILHO_518945570-1_plantio_25-09-24_colheita_10-02-25.kml,2024-09-25,MILHO,FEIJÃO,68.8,20.7,False,10.0
MILHO_517403057-1_plantio_26-02-24_colheita_20-07-24.kml,2024-02-26,MILHO,MILHO,92.3,92.3,True,10.1
AVEIA_519695314-1_plantio_01-06-25_colheita_10-10-25.kml,2025-06-01,AVEIA,AVEIA,92.5,92.5,True,10.1
SOJA_518455961-1_plantio_11-11-24_colheita_01-05-25.kml,2024-11-11,SOJA,SOJA,87.2,87.2,True,10.1
SOJA_520133785-1_plantio_20-10-25_colheita_27-02-26.kml,2025-10-20,SOJA,SOJA,68.7,68.7,True,10.1
